"","X","WillowSubNo","PayCode","movieCheck","trialNo","itemId","eventOrder","blockOrder","eventType","condition","manner","result","verbName","verbMeaning","seeAmbigV1","seeAmbigV2","seeBiasV1","seeBiasV2","seeTrain1a","seeTrain2a","seeTrain3a","seeTrain1b","seeTrain2b","seeTrain3b","seeTestV1","seeTestV2","ambigS","ambigV","bias1","bias2","biasV1Ans","bias1RESP","biasV2Ans","bias2RESP","test1","test2","testV1Ans","test1RESP","testV2Ans","test2RESP","catchTrialNum","catchOrderedNum","catchTrialRESP","commentCheck","HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.Comments","Answer.English","Answer.country","Approve","Reject","trialCount","SubNo","DemographicsCrit","subExcl_NotUSA_notEngl","block1","block2","seeAmbig","seeBias1","seeBias2","seeTrain1","seeTrain2","seeTrain3","seeTest1","seeTest2","seeVidCheck","ProportionOfVideoLostTrials","NumberOfVideoLostTrials","trialCountBlock","meetMinTrialCrit","SubExcl_FailMinTrialCrit","NumberValidTrialsTotal","NumberInvalidTrialsTotal","ProportionInvalidTrialsTotal","NumberOfTrialsPerIncludedSubject","AvgNumberValidTrialsPerIncludedSubject","NumberIncludedSubjects","MannerOfMotionIncludedSubjectTotal","PathIncludedSubjectTotal","MeansIncludedSubjectTotal","EffectIncludedSubjectTotal","bias1ACC","bias2ACC","biasACC","test1ACC","test2ACC","testACC"
"717",675,86,"d2c03437c8b86","There were shapes of different colors jumping over each other.","3",6,"b1Causal_b2Motion","b1Means_b2Motion","Causal","Means","pliers","bend","klebbing","pliers",1,1,1,1,1,1,0,1,1,1,1,1,"The monster is klebbing the candle.","pliers.bend.candle","hammer.bend.sunflower","pliers.cut.pizza",0,1,1,0,"bat.bend.flagpole","pliers.empty.martiniglass",0,1,1,0,"6 2 5 8 1",12568,"12568","no comments","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"200H88MQU6L511DE6EIX34ANY2FBUZ","AGE36DZJPJD7C","Approved","Thu Sep 26 17:03:43 GMT 2013","Thu Sep 26 18:29:26 GMT 2013","Sun Oct 06 11:29:26 PDT 2013","Fri Sep 27 11:21:50 PDT 2013",NA,NA,5143,"100% (1/1)","100% (1/1)","100% (1/1)","","yes","USA",NA,NA,16,"43",1,10,1,0,1,1,1,1,1,1,1,1,1,0.08,0,8,1,28,2286,514,0.183571428571429,16,15.5510204081633,147,39,32,40,36,0,0,0,0,0,0
"718",680,86,"d2c03437c8b86","There were shapes of different colors jumping over each other.","4",1,"b1Causal_b2Motion","b1Means_b2Motion","Causal","Means","bat","break","blicking","bat",1,1,1,1,1,1,1,1,1,1,1,1,"The monster is blicking the record.","bat.break.record","bat.flatten.cupcake","comb.break.cookies",1,0,0,1,"bat.open.babybottle","pliers.break.eyeglasses",1,0,0,1,"3 7 7 8 7",37778,"37778","no comments","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"200H88MQU6L511DE6EIX34ANY2FBUZ","AGE36DZJPJD7C","Approved","Thu Sep 26 17:03:43 GMT 2013","Thu Sep 26 18:29:26 GMT 2013","Sun Oct 06 11:29:26 PDT 2013","Fri Sep 27 11:21:50 PDT 2013",NA,NA,5143,"100% (1/1)","100% (1/1)","100% (1/1)","","yes","USA",NA,NA,16,"43",1,10,1,0,1,1,1,1,1,1,1,1,1,0.08,0,8,1,28,2286,514,0.183571428571429,16,15.5510204081633,147,39,32,40,36,0,0,0,0,0,0
"719",678,86,"d2c03437c8b86","There were shapes of different colors jumping over each other.","5",3,"b1Causal_b2Motion","b1Means_b2Motion","Causal","Means","crowbar","open","zicking","crowbar",1,1,1,1,1,1,1,1,1,1,1,1,"The monster is zicking the grill.","crowbar.open.grill","crowbar.rip.pillow","trowel.open.door",1,0,0,1,"crowbar.break.shoe","poker.open.window",1,0,0,1,"5 6 6 7 5",55667,"55667","no comments","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"200H88MQU6L511DE6EIX34ANY2FBUZ","AGE36DZJPJD7C","Approved","Thu Sep 26 17:03:43 GMT 2013","Thu Sep 26 18:29:26 GMT 2013","Sun Oct 06 11:29:26 PDT 2013","Fri Sep 27 11:21:50 PDT 2013",NA,NA,5143,"100% (1/1)","100% (1/1)","100% (1/1)","","yes","USA",NA,NA,16,"43",1,10,1,0,1,1,1,1,1,1,1,1,1,0.08,0,8,1,28,2286,514,0.183571428571429,16,15.5510204081633,147,39,32,40,36,0,0,0,0,0,0
"720",684,86,"d2c03437c8b86","There were shapes of different colors jumping over each other.","6",5,"b1Causal_b2Motion","b1Means_b2Motion","Causal","Means","knife","cut","gorping","knife",0,1,1,1,1,1,1,1,1,1,1,1,"The monster is gorping the bread.","knife.cut.bread","knife.bend.fork","poker.cut.curtain",1,0,0,1,"knife.crush.apple","trowel.cut.cheese",1,0,0,1,"3 2 5 5 1",12355,"13255","no comments","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"200H88MQU6L511DE6EIX34ANY2FBUZ","AGE36DZJPJD7C","Approved","Thu Sep 26 17:03:43 GMT 2013","Thu Sep 26 18:29:26 GMT 2013","Sun Oct 06 11:29:26 PDT 2013","Fri Sep 27 11:21:50 PDT 2013",NA,NA,5143,"100% (1/1)","100% (1/1)","100% (1/1)","","yes","USA",NA,NA,16,"43",1,10,1,0,1,1,1,1,1,1,1,1,1,0.08,0,8,1,28,2286,514,0.183571428571429,16,15.5510204081633,147,39,32,40,36,0,0,0,0,0,0
"721",673,86,"d2c03437c8b86","There were shapes of different colors jumping over each other.","7",8,"b1Causal_b2Motion","b1Means_b2Motion","Causal","Means","trowel","flatten","rolting","trowel",1,1,1,1,0,1,1,1,1,1,1,1,"The monster is rolting the sand.","trowel.flatten.sand","crowbar.flatten.donut","trowel.break.flowerpot",0,1,1,0,"knife.flatten.sponge","trowel.rip.sack",0,1,1,0,"1 4 2 1 5",11245,"11245","no comments","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"200H88MQU6L511DE6EIX34ANY2FBUZ","AGE36DZJPJD7C","Approved","Thu Sep 26 17:03:43 GMT 2013","Thu Sep 26 18:29:26 GMT 2013","Sun Oct 06 11:29:26 PDT 2013","Fri Sep 27 11:21:50 PDT 2013",NA,NA,5143,"100% (1/1)","100% (1/1)","100% (1/1)","","yes","USA",NA,NA,16,"43",1,10,1,0,1,1,1,1,1,1,1,1,1,0.08,0,8,1,28,2286,514,0.183571428571429,16,15.5510204081633,147,39,32,40,36,0,0,0,0,0,0
"722",685,86,"d2c03437c8b86","There were shapes of different colors jumping over each other.","8",2,"b1Causal_b2Motion","b1Means_b2Motion","Causal","Means","comb","rip","gossing","comb",0,1,1,0,1,0,1,0,1,1,0,1,"The monster is gossing the armchair.","comb.rip.armchair","bat.rip.kite","comb.open.book",0,1,1,0,"hammer.rip.shirt","comb.flatten.burger",0,1,1,0,"4 4 7 8 2",24478,"24478","no comments","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"200H88MQU6L511DE6EIX34ANY2FBUZ","AGE36DZJPJD7C","Approved","Thu Sep 26 17:03:43 GMT 2013","Thu Sep 26 18:29:26 GMT 2013","Sun Oct 06 11:29:26 PDT 2013","Fri Sep 27 11:21:50 PDT 2013",NA,NA,5143,"100% (1/1)","100% (1/1)","100% (1/1)","","yes","USA",NA,NA,16,"43",1,10,1,0,1,1,1,1,1,1,1,1,1,0.08,0,8,1,28,2286,514,0.183571428571429,16,15.5510204081633,147,39,32,40,36,0,0,0,0,0,0
"723",689,87,"j11083f2bcj87","There were to balls, a smaller green ball and a bigger red ball. They started bouncing around away each other.","1",3,"b1Causal_b2Motion","b1Means_b2Motion","Causal","Means","crowbar","open","zicking","crowbar",1,1,1,1,1,1,1,1,1,1,1,1,"The monster is zicking the grill.","crowbar.open.grill","crowbar.rip.pillow","trowel.open.door",1,1,0,1,"crowbar.break.shoe","poker.open.window",1,1,0,0,"5 6 4 0 6",4566,"04566","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"28X8B727M0IGSAZFPJPFYVF9A5ZCX2","A18GWZX97NTUY1","Approved","Thu Sep 26 17:03:20 GMT 2013","Thu Sep 26 17:56:03 GMT 2013","Sun Oct 06 10:56:03 PDT 2013","Fri Sep 27 11:21:53 PDT 2013",NA,NA,3163,"100% (1/1)","100% (1/1)","100% (1/1)","Sometimes the pages loaded to quickly for me to answer whether I saw the '+' in the video or not.","yes","USA",NA,NA,16,"44",1,10,1,0,1,1,1,1,1,1,1,1,1,0.08,0,7,1,28,2286,514,0.183571428571429,13,15.5510204081633,147,39,32,40,36,1,0,0.5,1,1,1
"724",694,87,"j11083f2bcj87","There were to balls, a smaller green ball and a bigger red ball. They started bouncing around away each other.","2",4,"b1Causal_b2Motion","b1Means_b2Motion","Causal","Means","hammer","crush","nibbing","hammer",1,1,1,1,1,1,1,1,1,1,1,1,"The monster is nibbing the strawberries.","hammer.crush.strawberries","pliers.crush.candycanes","hammer.empty.brushcontainer",0,1,1,0,"comb.crush.juicebox","hammer.cut.watermelon",0,0,1,1,"3 2 8 7 7",23778,"23778","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"28X8B727M0IGSAZFPJPFYVF9A5ZCX2","A18GWZX97NTUY1","Approved","Thu Sep 26 17:03:20 GMT 2013","Thu Sep 26 17:56:03 GMT 2013","Sun Oct 06 10:56:03 PDT 2013","Fri Sep 27 11:21:53 PDT 2013",NA,NA,3163,"100% (1/1)","100% (1/1)","100% (1/1)","Sometimes the pages loaded to quickly for me to answer whether I saw the '+' in the video or not.","yes","USA",NA,NA,16,"44",1,10,1,0,1,1,1,1,1,1,1,1,1,0.08,0,7,1,28,2286,514,0.183571428571429,13,15.5510204081633,147,39,32,40,36,0,0,0,1,1,1
"725",690,87,"j11083f2bcj87","There were to balls, a smaller green ball and a bigger red ball. They started bouncing around away each other.","3",2,"b1Causal_b2Motion","b1Means_b2Motion","Causal","Means","comb","rip","gossing","comb",1,1,1,1,1,1,1,1,1,1,1,1,"The monster is gossing the armchair.","comb.rip.armchair","bat.rip.kite","comb.open.book",0,1,1,1,"hammer.rip.shirt","comb.flatten.burger",0,0,1,1,"2 4 9 8 3",23489,"23489","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"28X8B727M0IGSAZFPJPFYVF9A5ZCX2","A18GWZX97NTUY1","Approved","Thu Sep 26 17:03:20 GMT 2013","Thu Sep 26 17:56:03 GMT 2013","Sun Oct 06 10:56:03 PDT 2013","Fri Sep 27 11:21:53 PDT 2013",NA,NA,3163,"100% (1/1)","100% (1/1)","100% (1/1)","Sometimes the pages loaded to quickly for me to answer whether I saw the '+' in the video or not.","yes","USA",NA,NA,16,"44",1,10,1,0,1,1,1,1,1,1,1,1,1,0.08,0,7,1,28,2286,514,0.183571428571429,13,15.5510204081633,147,39,32,40,36,0,1,0.5,1,1,1
"726",692,87,"j11083f2bcj87","There were to balls, a smaller green ball and a bigger red ball. They started bouncing around away each other.","4",5,"b1Causal_b2Motion","b1Means_b2Motion","Causal","Means","knife","cut","gorping","knife",1,1,1,1,1,1,1,1,1,1,1,1,"The monster is gorping the bread.","knife.cut.bread","knife.bend.fork","poker.cut.curtain",1,1,0,0,"knife.crush.apple","trowel.cut.cheese",1,1,0,0,"5 5 3 3",3355,"3355","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"28X8B727M0IGSAZFPJPFYVF9A5ZCX2","A18GWZX97NTUY1","Approved","Thu Sep 26 17:03:20 GMT 2013","Thu Sep 26 17:56:03 GMT 2013","Sun Oct 06 10:56:03 PDT 2013","Fri Sep 27 11:21:53 PDT 2013",NA,NA,3163,"100% (1/1)","100% (1/1)","100% (1/1)","Sometimes the pages loaded to quickly for me to answer whether I saw the '+' in the video or not.","yes","USA",NA,NA,16,"44",1,10,1,0,1,1,1,1,1,1,1,1,1,0.08,0,7,1,28,2286,514,0.183571428571429,13,15.5510204081633,147,39,32,40,36,1,1,1,1,1,1
"727",697,87,"j11083f2bcj87","There were to balls, a smaller green ball and a bigger red ball. They started bouncing around away each other.","6",8,"b1Causal_b2Motion","b1Means_b2Motion","Causal","Means","trowel","flatten","rolting","trowel",1,1,1,1,1,1,1,1,1,1,1,1,"The monster is rolting the sand.","trowel.flatten.sand","crowbar.flatten.donut","trowel.break.flowerpot",0,0,1,1,"knife.flatten.sponge","trowel.rip.sack",0,0,1,1,"2 3 1 8 8",12388,"12388","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"28X8B727M0IGSAZFPJPFYVF9A5ZCX2","A18GWZX97NTUY1","Approved","Thu Sep 26 17:03:20 GMT 2013","Thu Sep 26 17:56:03 GMT 2013","Sun Oct 06 10:56:03 PDT 2013","Fri Sep 27 11:21:53 PDT 2013",NA,NA,3163,"100% (1/1)","100% (1/1)","100% (1/1)","Sometimes the pages loaded to quickly for me to answer whether I saw the '+' in the video or not.","yes","USA",NA,NA,16,"44",1,10,1,0,1,1,1,1,1,1,1,1,1,0.08,0,7,1,28,2286,514,0.183571428571429,13,15.5510204081633,147,39,32,40,36,1,1,1,1,1,1
"728",699,87,"j11083f2bcj87","There were to balls, a smaller green ball and a bigger red ball. They started bouncing around away each other.","7",6,"b1Causal_b2Motion","b1Means_b2Motion","Causal","Means","pliers","bend","klebbing","pliers",0,1,1,1,1,1,0,1,1,1,1,0,"The monster is klebbing the candle.","pliers.bend.candle","hammer.bend.sunflower","pliers.cut.pizza",0,0,1,1,"bat.bend.flagpole","pliers.empty.martiniglass",0,1,1,0,"8 4 1 5 2",12458,"12458","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"28X8B727M0IGSAZFPJPFYVF9A5ZCX2","A18GWZX97NTUY1","Approved","Thu Sep 26 17:03:20 GMT 2013","Thu Sep 26 17:56:03 GMT 2013","Sun Oct 06 10:56:03 PDT 2013","Fri Sep 27 11:21:53 PDT 2013",NA,NA,3163,"100% (1/1)","100% (1/1)","100% (1/1)","Sometimes the pages loaded to quickly for me to answer whether I saw the '+' in the video or not.","yes","USA",NA,NA,16,"44",1,10,1,0,1,1,1,1,1,1,1,1,1,0.08,0,7,1,28,2286,514,0.183571428571429,13,15.5510204081633,147,39,32,40,36,1,1,1,0,0,0
"729",700,87,"j11083f2bcj87","There were to balls, a smaller green ball and a bigger red ball. They started bouncing around away each other.","8",7,"b1Causal_b2Motion","b1Means_b2Motion","Causal","Means","poker","empty","wugging","poker",0,1,1,1,1,1,1,1,1,1,1,0,"The monster is wugging the trash.","poker.empty.trash","poker.crush.car","knife.empty.goblet",1,1,0,1,"poker.bend.lamp","crowbar.empty.detergentcontainer",1,1,0,0,"5 7 7 3 4",34577,"34577","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"28X8B727M0IGSAZFPJPFYVF9A5ZCX2","A18GWZX97NTUY1","Approved","Thu Sep 26 17:03:20 GMT 2013","Thu Sep 26 17:56:03 GMT 2013","Sun Oct 06 10:56:03 PDT 2013","Fri Sep 27 11:21:53 PDT 2013",NA,NA,3163,"100% (1/1)","100% (1/1)","100% (1/1)","Sometimes the pages loaded to quickly for me to answer whether I saw the '+' in the video or not.","yes","USA",NA,NA,16,"44",1,10,1,0,1,1,1,1,1,1,1,1,1,0.08,0,7,1,28,2286,514,0.183571428571429,13,15.5510204081633,147,39,32,40,36,1,0,0.5,1,1,1
"730",715,92,"g3c2d902d9b92","Red ball chasing the green ball.","1",2,"b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Motion","Manner","crawl","down","glipping","crawl",1,1,1,1,1,1,1,1,1,1,1,1,"The monster is glipping down to the clown.","crawl.down.clown","flapwalk.down.frog","crawl.into.cave",0,1,1,1,"crawl.around.birdhouse","stoopwalk.down.lamp",1,1,0,1,"3 5 1 0 3",1335,"01335","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"2YMQIHPCGJ2DFR65KIOH6JPU75D82H","AXVL79LAL2OPX","Submitted","Thu Sep 26 17:05:14 GMT 2013","Thu Sep 26 19:59:04 GMT 2013","Sun Oct 06 12:59:04 PDT 2013","",NA,NA,10430,"100% (1/1)","0% (0/0)","0% (0/0)","","yes","USA",NA,NA,16,"45",1,10,1,0,1,1,1,1,1,1,1,1,1,0.08,0,8,1,28,2286,514,0.183571428571429,16,15.5510204081633,147,39,32,40,36,0,1,0.5,1,0,0.5
"731",710,92,"g3c2d902d9b92","Red ball chasing the green ball.","2",3,"b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Motion","Manner","flapwalk","up","zarking","flapwalk",1,1,1,1,1,1,1,0,1,1,1,1,"The monster is zarking up to the cat.","flapwalk.up.cat","flapwalk.around.horse","crawl.up.swan",1,1,0,1,"tiptoe.up.well","flapwalk.into.igloo",0,0,1,1,"3 6 9 1 2",12369,"12369","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"2YMQIHPCGJ2DFR65KIOH6JPU75D82H","AXVL79LAL2OPX","Submitted","Thu Sep 26 17:05:14 GMT 2013","Thu Sep 26 19:59:04 GMT 2013","Sun Oct 06 12:59:04 PDT 2013","",NA,NA,10430,"100% (1/1)","0% (0/0)","0% (0/0)","","yes","USA",NA,NA,16,"45",1,10,1,0,1,1,1,1,1,1,1,1,1,0.08,0,8,1,28,2286,514,0.183571428571429,16,15.5510204081633,147,39,32,40,36,1,0,0.5,1,1,1
"732",713,92,"g3c2d902d9b92","Red ball chasing the green ball.","3",5,"b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Motion","Manner","roll","between","torging","roll",1,1,1,1,0,1,1,1,1,1,0,1,"The monster is torging between the trees. ","roll.between.trees","roll.through.tent","walk.between.buildings",1,1,0,0,"crabwalk.between.lights","roll.over.shrub",0,0,1,1,"9 2 3 2 6",22369,"22369","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"2YMQIHPCGJ2DFR65KIOH6JPU75D82H","AXVL79LAL2OPX","Submitted","Thu Sep 26 17:05:14 GMT 2013","Thu Sep 26 19:59:04 GMT 2013","Sun Oct 06 12:59:04 PDT 2013","",NA,NA,10430,"100% (1/1)","0% (0/0)","0% (0/0)","","yes","USA",NA,NA,16,"45",1,10,1,0,1,1,1,1,1,1,1,1,1,0.08,0,8,1,28,2286,514,0.183571428571429,16,15.5510204081633,147,39,32,40,36,1,1,1,1,1,1
"733",711,92,"g3c2d902d9b92","Red ball chasing the green ball.","4",6,"b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Motion","Manner","stoopwalk","through","pimming","stoopwalk",1,1,1,1,1,1,1,1,1,1,1,1,"The monster is pimming through the flowers.","stoopwalk.through.flowers","tiptoe.through.lighthouse","stoopwalk.between.swings",0,0,1,1,"stoopwalk.front.fishtank","crawl.through.pyramid",1,1,0,0,"6 9 3 9 1",13699,"13699","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"2YMQIHPCGJ2DFR65KIOH6JPU75D82H","AXVL79LAL2OPX","Submitted","Thu Sep 26 17:05:14 GMT 2013","Thu Sep 26 19:59:04 GMT 2013","Sun Oct 06 12:59:04 PDT 2013","",NA,NA,10430,"100% (1/1)","0% (0/0)","0% (0/0)","","yes","USA",NA,NA,16,"45",1,10,1,0,1,1,1,1,1,1,1,1,1,0.08,0,8,1,28,2286,514,0.183571428571429,16,15.5510204081633,147,39,32,40,36,1,1,1,1,1,1
"734",712,92,"g3c2d902d9b92","Red ball chasing the green ball.","5",4,"b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Motion","Manner","hop","around","molking","hop",1,1,1,1,1,1,1,1,1,1,1,1,"The monster is molking around the penguin.","hop.around.penguin","crabwalk.around.firehouse","hop.up.deer",0,0,1,1,"hop.down.gazeebo","walk.around.goat",1,1,0,0,"3 0 0 8",38,"0038","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"2YMQIHPCGJ2DFR65KIOH6JPU75D82H","AXVL79LAL2OPX","Submitted","Thu Sep 26 17:05:14 GMT 2013","Thu Sep 26 19:59:04 GMT 2013","Sun Oct 06 12:59:04 PDT 2013","",NA,NA,10430,"100% (1/1)","0% (0/0)","0% (0/0)","","yes","USA",NA,NA,16,"45",1,10,1,0,1,1,1,1,1,1,1,1,1,0.08,0,8,1,28,2286,514,0.183571428571429,16,15.5510204081633,147,39,32,40,36,1,1,1,1,1,1
"735",718,92,"g3c2d902d9b92","Red ball chasing the green ball.","6",1,"b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Motion","Manner","crabwalk","into","krading","crabwalk",0,1,1,1,1,1,1,1,1,1,1,1,"The monster is krading into the garage.","crabwalk.into.garage","crabwalk.down.birdhouse","hop.into.cabin",1,1,0,0,"roll.into.tower","crabwalk.up.policebox",0,0,1,1,"2 9 7 1 5",12579,"12579","","21CDD8XMB3Q3MPIDU7KOCT4GI7FQFV","2SEYHVI44OS2XBCA105ZYBAP5Q6Y4L","Merry Monster Survey","Watch videos and answer questions to learn new words (60-75 minutes)!","psychology, language, words, sentences, judgment","$3.00","Thu Sep 26 16:51:40 GMT 2013",80,"BatchId:1278696;",14400,864000,"Tue Oct 01 16:51:40 GMT 2013",NA,NA,"2YMQIHPCGJ2DFR65KIOH6JPU75D82H","AXVL79LAL2OPX","Submitted","Thu Sep 26 17:05:14 GMT 2013","Thu Sep 26 19:59:04 GMT 2013","Sun Oct 06 12:59:04 PDT 2013","",NA,NA,10430,"100% (1/1)","0% (0/0)","0% (0/0)","","yes","USA",NA,NA,16,"45",1,10,1,0,1,1,1,1,1,1,1,1,1,0.08,0,8,1,28,2286,514,0.183571428571429,16,15.5510204081633,147,39,32,40,36,1,1,1,1,1,1
