"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.Comments","Answer.English","Answer.country","Answer.paycode","Approve","Reject"
"2FNCOW0LGRZ3L29H9PXVTUZY4SO8Z3","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Fri Nov 01 16:06:34 GMT 2013","40","BatchId:1314135;","7200","864000","Wed Nov 06 16:06:34 GMT 2013","","","25OJ5OPB0YVGCYGOKOYEV9U8ORCY68","A313MW0HP4VDYT","Approved","Fri Nov 01 20:26:46 GMT 2013","Fri Nov 01 21:46:42 GMT 2013","Mon Nov 11 13:46:42 PST 2013","Tue Nov 05 08:47:45 PST 2013","","","4796","0% (0/0)","0% (0/0)","0% (0/0)","I noticed the last few videos played far more quickly than the earlier videos.","yes","USA","ee7bcbc7bj149"
"2FNCOW0LGRZ3L29H9PXVTUZY4SO8Z3","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Fri Nov 01 16:06:34 GMT 2013","40","BatchId:1314135;","7200","864000","Wed Nov 06 16:06:34 GMT 2013","","","2626X3YOCCF0PFNML2KITII2L4DQRX","A3UEAWMRV5YQ6V","Approved","Fri Nov 01 17:51:12 GMT 2013","Fri Nov 01 18:48:16 GMT 2013","Mon Nov 11 10:48:16 PST 2013","Tue Nov 05 08:47:45 PST 2013","","","3424","0% (0/0)","0% (0/0)","0% (0/0)","","yes","USA","c20c9dc2c5d92"
"2FNCOW0LGRZ3L29H9PXVTUZY4SO8Z3","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Fri Nov 01 16:06:34 GMT 2013","40","BatchId:1314135;","7200","864000","Wed Nov 06 16:06:34 GMT 2013","","","26TINMHGYQ4JGDSDUO6MLFO3L6EL83","A3C4FJZQDK2SZX","Approved","Fri Nov 01 18:34:03 GMT 2013","Fri Nov 01 19:41:13 GMT 2013","Mon Nov 11 11:41:13 PST 2013","Tue Nov 05 08:47:45 PST 2013","","","4030","0% (0/0)","0% (0/0)","0% (0/0)","","yes","USA","ea8d44de8c126"
"2FNCOW0LGRZ3L29H9PXVTUZY4SO8Z3","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Fri Nov 01 16:06:34 GMT 2013","40","BatchId:1314135;","7200","864000","Wed Nov 06 16:06:34 GMT 2013","","","273AT2D5NQYNI5LSOW75ZYMSZJR48Z","AHXWX666GANH1","Approved","Fri Nov 01 16:44:34 GMT 2013","Fri Nov 01 17:23:50 GMT 2013","Mon Nov 11 09:23:50 PST 2013","Tue Nov 05 08:47:45 PST 2013","","","2356","0% (0/0)","0% (0/0)","0% (0/0)","the videos werent working towards the end","yes","USA","g36f82ec23f49"
"2FNCOW0LGRZ3L29H9PXVTUZY4SO8Z3","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Fri Nov 01 16:06:34 GMT 2013","40","BatchId:1314135;","7200","864000","Wed Nov 06 16:06:34 GMT 2013","","","27MYT3DHJHP4O3VM4HP8XSXEKQ3U1M","A8W8WL1CLMVK","Approved","Fri Nov 01 16:11:17 GMT 2013","Fri Nov 01 17:50:13 GMT 2013","Mon Nov 11 09:50:13 PST 2013","Tue Nov 05 08:47:45 PST 2013","","","5936","0% (0/0)","0% (0/0)","0% (0/0)","","yes","USA","e2395289b3j47"
"2FNCOW0LGRZ3L29H9PXVTUZY4SO8Z3","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Fri Nov 01 16:06:34 GMT 2013","40","BatchId:1314135;","7200","864000","Wed Nov 06 16:06:34 GMT 2013","","","280E4BLYHVI4HEA48YL8JNE4FZF0U9","A2L8PCBXZ1Y9W8","Approved","Fri Nov 01 17:34:25 GMT 2013","Fri Nov 01 18:17:40 GMT 2013","Mon Nov 11 10:17:40 PST 2013","Tue Nov 05 08:47:46 PST 2013","","","2595","0% (0/0)","0% (0/0)","0% (0/0)","","yes","USA","clblf4c9c0a84"
"2FNCOW0LGRZ3L29H9PXVTUZY4SO8Z3","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Fri Nov 01 16:06:34 GMT 2013","40","BatchId:1314135;","7200","864000","Wed Nov 06 16:06:34 GMT 2013","","","286PLSP75KLMJM15CN8QKQVOERAZTQ","A1EO7HJ1ERB7GJ","Approved","Fri Nov 01 16:15:59 GMT 2013","Fri Nov 01 16:57:55 GMT 2013","Mon Nov 11 08:57:55 PST 2013","Tue Nov 05 08:47:46 PST 2013","","","2516","0% (0/0)","0% (0/0)","0% (0/0)","","yes","USA","h224f4d506j22"
"2FNCOW0LGRZ3L29H9PXVTUZY4SO8Z3","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Fri Nov 01 16:06:34 GMT 2013","40","BatchId:1314135;","7200","864000","Wed Nov 06 16:06:34 GMT 2013","","","29EAZHHRRLFQDE5PJ481QHOE13GNE8","A387WXZGACGSO0","Approved","Fri Nov 01 16:25:10 GMT 2013","Fri Nov 01 16:55:37 GMT 2013","Mon Nov 11 08:55:37 PST 2013","Tue Nov 05 08:47:46 PST 2013","","","1827","0% (0/0)","0% (0/0)","0% (0/0)","","yes","USA","je0e21b84h33"
"2FNCOW0LGRZ3L29H9PXVTUZY4SO8Z3","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Fri Nov 01 16:06:34 GMT 2013","40","BatchId:1314135;","7200","864000","Wed Nov 06 16:06:34 GMT 2013","","","2FZDZKPFE4EGQ7VOQIC8O9N4JT56GX","A3TUTA66BSKL85","Approved","Fri Nov 01 16:16:57 GMT 2013","Fri Nov 01 16:40:26 GMT 2013","Mon Nov 11 08:40:26 PST 2013","Tue Nov 05 08:47:46 PST 2013","","","1409","0% (0/0)","0% (0/0)","0% (0/0)","","yes","USA","b3553220fed24"
"2FNCOW0LGRZ3L29H9PXVTUZY4SO8Z3","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Fri Nov 01 16:06:34 GMT 2013","40","BatchId:1314135;","7200","864000","Wed Nov 06 16:06:34 GMT 2013","","","2IBHSTLB3L0FO9RKCOAEPRE01T9IUZ","A1W829U94B2AD0","Approved","Fri Nov 01 18:22:25 GMT 2013","Fri Nov 01 19:14:07 GMT 2013","Mon Nov 11 11:14:07 PST 2013","Tue Nov 05 08:47:46 PST 2013","","","3102","0% (0/0)","0% (0/0)","0% (0/0)","","yes","USA","c3851ef480c120"
"2FNCOW0LGRZ3L29H9PXVTUZY4SO8Z3","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Fri Nov 01 16:06:34 GMT 2013","40","BatchId:1314135;","7200","864000","Wed Nov 06 16:06:34 GMT 2013","","","2JPBNVP3TVOKIKXLTEP7WEO42LF03J","A1QMSDPJMMIO0T","Approved","Fri Nov 01 16:16:48 GMT 2013","Fri Nov 01 16:58:14 GMT 2013","Mon Nov 11 08:58:14 PST 2013","Tue Nov 05 08:47:46 PST 2013","","","2486","0% (0/0)","0% (0/0)","0% (0/0)","","yes","USA","j3071fb32eh23"
"2FNCOW0LGRZ3L29H9PXVTUZY4SO8Z3","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Fri Nov 01 16:06:34 GMT 2013","40","BatchId:1314135;","7200","864000","Wed Nov 06 16:06:34 GMT 2013","","","2KSRYNJ92NJKZQNDAWKUNYW73GCB6K","A3EWR58W0SA885","Submitted","Fri Nov 01 16:08:54 GMT 2013","Fri Nov 01 16:55:25 GMT 2013","Mon Nov 11 08:55:25 PST 2013","","","","2791","0% (0/0)","0% (0/0)","0% (0/0)","This was a very repetitive survey. I'm not sure it was necessary to play some of the videos as much as you did. Later on in the second 8 of the 16, it seemed like a lot of the videos were not loading properly and were too dark to make out anything.

Thank you for your survey, however with how much time it took (45 minutes, because of how slow things loaded, and the repetitiveness) I don't believe the compensation was enough.","yes","USA","a32bf2d6caf13"
"2FNCOW0LGRZ3L29H9PXVTUZY4SO8Z3","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Fri Nov 01 16:06:34 GMT 2013","40","BatchId:1314135;","7200","864000","Wed Nov 06 16:06:34 GMT 2013","","","2L2T2D5NQYN5ST827TWT4MNHJL6950","ASNI3VVL61HL9","Submitted","Fri Nov 01 17:22:29 GMT 2013","Fri Nov 01 17:49:45 GMT 2013","Mon Nov 11 09:49:45 PST 2013","","","","1636","0% (0/0)","0% (0/0)","0% (0/0)","The program skips forward whether or not I press the yes button, but I did see the plus sign in all cases save one. Also, after about 9 my browser starts to have these weird flashing spots like the signal is degrading or something. I am on Chrome.","yes","USA","h2d26be953h62"
"2FNCOW0LGRZ3L29H9PXVTUZY4SO8Z3","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Fri Nov 01 16:06:34 GMT 2013","40","BatchId:1314135;","7200","864000","Wed Nov 06 16:06:34 GMT 2013","","","2LFFSVGULF39IIE8BTSFY3N3A7SN9S","A2NCLA0M0FQFGM","Submitted","Fri Nov 01 18:18:21 GMT 2013","Fri Nov 01 19:10:11 GMT 2013","Mon Nov 11 11:10:11 PST 2013","","","","3110","0% (0/0)","0% (0/0)","0% (0/0)","","yes","USA","a18084f44ec119"
"2FNCOW0LGRZ3L29H9PXVTUZY4SO8Z3","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Fri Nov 01 16:06:34 GMT 2013","40","BatchId:1314135;","7200","864000","Wed Nov 06 16:06:34 GMT 2013","","","2M7806UFBNFS86CN3G05YW6S3PV2G6","A39LF6O1QA1MRC","Submitted","Fri Nov 01 18:10:49 GMT 2013","Fri Nov 01 19:08:47 GMT 2013","Mon Nov 11 11:08:47 PST 2013","","","","3478","0% (0/0)","0% (0/0)","0% (0/0)","","yes","USA","gb24993a9g111"
"2FNCOW0LGRZ3L29H9PXVTUZY4SO8Z3","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Fri Nov 01 16:06:34 GMT 2013","40","BatchId:1314135;","7200","864000","Wed Nov 06 16:06:34 GMT 2013","","","2MTPC6SK9RJ8IEHKNR8MGAPRBCZR3V","A20IA63WXHF683","Submitted","Fri Nov 01 17:52:33 GMT 2013","Fri Nov 01 18:40:27 GMT 2013","Mon Nov 11 10:40:27 PST 2013","","","","2874","0% (0/0)","0% (0/0)","0% (0/0)","Thanks! One of the most interesting hits I've completed.","yes","USA","a1ac35cd53c94"
"2FNCOW0LGRZ3L29H9PXVTUZY4SO8Z3","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Fri Nov 01 16:06:34 GMT 2013","40","BatchId:1314135;","7200","864000","Wed Nov 06 16:06:34 GMT 2013","","","2O5D2AC9KSSZ8NF4EHWU0KQTL39I0Y","AZCV8JQ2NEFN8","Submitted","Fri Nov 01 16:08:07 GMT 2013","Fri Nov 01 16:47:13 GMT 2013","Mon Nov 11 08:47:13 PST 2013","","","","2346","0% (0/0)","0% (0/0)","0% (0/0)","It was fun. Thank you","","USA","h32231b4f3b25"
"2FNCOW0LGRZ3L29H9PXVTUZY4SO8Z3","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Fri Nov 01 16:06:34 GMT 2013","40","BatchId:1314135;","7200","864000","Wed Nov 06 16:06:34 GMT 2013","","","2OKCWY2AOO2GZCWIC17QYCMB5ZC33Y","A2HI31BVVZ9HEG","Submitted","Fri Nov 01 20:00:27 GMT 2013","Fri Nov 01 20:58:29 GMT 2013","Mon Nov 11 12:58:29 PST 2013","","","","3482","0% (0/0)","0% (0/0)","0% (0/0)","There were no reinforcement videos for the questions in the latter half of the test. Sometimes the plus sign would just flash and other times it would stay displayed for a while.","yes","USA","e1d887d062h146"
"2FNCOW0LGRZ3L29H9PXVTUZY4SO8Z3","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Fri Nov 01 16:06:34 GMT 2013","40","BatchId:1314135;","7200","864000","Wed Nov 06 16:06:34 GMT 2013","","","2QMLF395SW6NTRXUR0PNPBYKO40ESR","AJNZS3EH6VXG0","Submitted","Fri Nov 01 19:57:10 GMT 2013","Fri Nov 01 20:56:20 GMT 2013","Mon Nov 11 12:56:20 PST 2013","","","","3550","0% (0/0)","0% (0/0)","0% (0/0)","I enjoyed the study.","yes","USA","j302b5f631c145"
"2FNCOW0LGRZ3L29H9PXVTUZY4SO8Z3","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Fri Nov 01 16:06:34 GMT 2013","40","BatchId:1314135;","7200","864000","Wed Nov 06 16:06:34 GMT 2013","","","2RTQ6SVQ8H88ZGC89IFB1CI6EL7O5A","ACJMV3QBJZM76","Submitted","Fri Nov 01 17:55:26 GMT 2013","Fri Nov 01 19:14:54 GMT 2013","Mon Nov 11 11:14:54 PST 2013","","","","4768","0% (0/0)","0% (0/0)","0% (0/0)","","yes","USA","d3c3a37713g98"
"2FNCOW0LGRZ3L29H9PXVTUZY4SO8Z3","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Fri Nov 01 16:06:34 GMT 2013","40","BatchId:1314135;","7200","864000","Wed Nov 06 16:06:34 GMT 2013","","","2S2A2SEIUUU0DE8M8NVIOS8XPHRQQA","A167OT77I6TDC9","Submitted","Fri Nov 01 16:26:36 GMT 2013","Fri Nov 01 17:34:22 GMT 2013","Mon Nov 11 09:34:22 PST 2013","","","","4066","0% (0/0)","0% (0/0)","0% (0/0)","Jesus Christ, Jesse.  You pay buck and a quarter for taking up so much of my time?  Granted, it was a different kind of a HIT, albeit excruciatingly drawn out.  I demand a bonus for being abused and exploited! :)  Also for making incisive and snarky comments.

Marek
mTurk WOrkerID: A167OT77I6TDC9","no","USA","i1b0e71a1cf35"
"2FNCOW0LGRZ3L29H9PXVTUZY4SO8Z3","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Fri Nov 01 16:06:34 GMT 2013","40","BatchId:1314135;","7200","864000","Wed Nov 06 16:06:34 GMT 2013","","","2T6NLVWJ5OPBDODINLPM2B7JCX6U2U","A7V3986JXKVOH","Submitted","Fri Nov 01 18:01:43 GMT 2013","Fri Nov 01 18:56:46 GMT 2013","Mon Nov 11 10:56:46 PST 2013","","","","3303","0% (0/0)","0% (0/0)","0% (0/0)","The main thing that I noticed changing during the videos was the background color of the red cross at the end of each video. I had the impression it was blue for most of the survey, but towards the end, I noticed it was pink or white or (at least once) green.","yes","USA","b5531115ae102"
"2FNCOW0LGRZ3L29H9PXVTUZY4SO8Z3","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Fri Nov 01 16:06:34 GMT 2013","40","BatchId:1314135;","7200","864000","Wed Nov 06 16:06:34 GMT 2013","","","2UU74J79KQW6EY56U7OFID4AK0XJHC","A3Y5OUVI27YP7","Submitted","Fri Nov 01 18:22:44 GMT 2013","Fri Nov 01 19:28:57 GMT 2013","Mon Nov 11 11:28:57 PST 2013","","","","3973","0% (0/0)","0% (0/0)","0% (0/0)","","yes","USA","j2780e4255c121"
"2FNCOW0LGRZ3L29H9PXVTUZY4SO8Z3","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Fri Nov 01 16:06:34 GMT 2013","40","BatchId:1314135;","7200","864000","Wed Nov 06 16:06:34 GMT 2013","","","2UWF0OHOVR14VN2QQY02NEC1XTL54T","A37YO61ABI7EJZ","Submitted","Fri Nov 01 16:11:53 GMT 2013","Fri Nov 01 16:55:21 GMT 2013","Mon Nov 11 08:55:21 PST 2013","","","","2608","0% (0/0)","0% (0/0)","0% (0/0)","that was painfully boring and i had no idea what was going on in the first 8 videos.","yes","USA","i172b51385f16"
"2FNCOW0LGRZ3L29H9PXVTUZY4SO8Z3","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Fri Nov 01 16:06:34 GMT 2013","40","BatchId:1314135;","7200","864000","Wed Nov 06 16:06:34 GMT 2013","","","2WBTUHYW2GTPMHS9GINM7693FB2QLJ","A168342GUGE8RX","Submitted","Fri Nov 01 16:08:05 GMT 2013","Fri Nov 01 16:52:13 GMT 2013","Mon Nov 11 08:52:13 PST 2013","","","","2648","0% (0/0)","0% (0/0)","0% (0/0)","The changes I noticed was that some times the + sign or its background changed color from videos 9 to 16.","yes","USA","d2abb335abh12"
